event_id,mortality_signal
31838357927,0
31838357931,0
31838357935,0
31838357954,0
31942845426,0
31942845434,0
31964840694,0
31964840707,0
32081963808,0
32081963822,0
32277208440,0
32277208450,0
32334264385,0
32334264396,0
32584892551,0
32584892560,0
32584892564,0
32584892573,0
32714221264,0
32714221272,0
32800401977,0
32800401990,0
32983659883,0
32983659885,0
33244585589,0
33244585590,0
33244585592,0
33244585594,0
33605702450,0
33605702451,0
33605702466,0
33605702542,0
31507353248,0
31507353250,0
31507353252,0
31507353254,0
31609550511,0
31609550525,0
31609550572,0
31609550780,0
31609550512,0
31609550526,0
31609550573,0
31609550781,0
31679748625,0
31679748632,0
31609550513,0
31609550527,0
31609550574,0
31609550782,0
31665695550,0
31665695590,0
31741610575,0
31741610597,0
31838357937,0
31838357960,0
31864009011,0
31864009020,0
31940985886,0
31940985901,0
32035472725,0
32035472735,0
32277208434,0
32277208437,0
32277208442,0
32277208452,0
32475322395,0
32475322410,0
32714221232,0
32714221234,0
32714221236,0
32714221240,0
32800401968,0
32800401974,0
32800401981,0
32800401996,0
32864097820,0
32864097827,0
33061959238,0
33061959240,0
33061959243,0
33061959247,0
33152329390,0
33152329399,0
33605702455,0
31627330978,0
31679748616,0
31679748620,0
31627331015,0
31627331104,0
31679748634,0
31679748643,0
31838327159,0
31838327161,0
31942845423,0
31942845427,0
31942845431,0
31942845437,0
31964840700,0
31964840713,0
32081963815,0
32081963834,0
32334264374,0
32334264376,0
32334264382,0
32334264389,0
32475322415,0
32475322432,0
32505982293,0
32505982303,0
32505982443,0
32824260878,0
32824260884,0
32772191062,0
32772191068,0
32919000127,0
32919000129,0
32919000135,0
32919000146,0
33098951245,0
33098951248,0
33098951251,0
33098951255,0
33235481233,0
33235481248,0
33519679548,0
33519679624,0
31609544286,0
31609544290,0
31741610560,0
31741610561,0
31627331009,0
31627331098,0
31741610567,0
31741610591,0
31838357936,0
31838357959,0
31864009010,0
31864009019,0
31940985885,0
31940985899,0
32035472724,0
32035472734,0
32081963823,0
32081963844,0
32334264379,0
32334264386,0
32475322405,0
32475322422,0
32505982288,0
32505982298,0
32505982438,0
32824260875,0
32824260880,0
32824260888,0
32824260895,0
32824260900,0
32824260910,0
32919000132,0
32919000141,0
33235481210,0
33235481212,0
33235481215,0
33235481219,0
33235481230,0
33235481246,0
31627330975,0
31627330979,0
31627330990,0
31627331002,0
31627331016,0
31627331105,0
31741610570,0
31741610583,0
31741610605,0
31741610619,0
31964840671,0
31964840678,0
31964840683,0
31964840690,0
31964840701,0
31964840714,0
32081963816,0
32081963835,0
32475322379,0
32475322384,0
32505982281,0
32505982284,0
32475322416,0
32475322433,0
32505982294,0
32505982304,0
32505982444,0
32824260879,0
32824260885,0
32824260892,0
32824260904,0
32919000130,0
32919000136,0
33152329379,0
33152329380,0
33061959245,0
33061959249,0
33152329392,0
33152329402,0
33605702453,0
33605702456,0
33605702470,0
33605702546,0
31627330976,0
31627330980,0
31627330991,0
31627331003,0
31627331017,0
31627331106,0
31838327160,0
31838327162,0
31942845424,0
31942845428,0
31942845432,0
31942845438,0
31964840702,0
31964840715,0
32081963817,0
32081963836,0
32334264375,0
32334264377,0
32334264383,0
32334264390,0
31627330977,1
31627330981,1
31627330992,1
31627331004,1
31627331018,1
31627331107,1
31741610571,1
31679748644,1
31741610606,1
31741610620,1
32864097816,1
32864097817,1
32864097818,1
32864097819,1
32864097821,1
31609544287,0
31609544291,0
31627330985,0
31627330997,0
31627331010,0
31627331099,0
31679748628,0
31679748639,0
31741610592,0
31741610614,0
31940985877,0
31940985878,0
31940985882,0
31940985900,0
32081963803,0
32081963809,0
32081963824,0
32081963845,0
32277208441,0
32277208451,0
32475322406,0
32475322423,0
32505982289,0
32505982299,0
32505982439,0
32714221265,0
32714221284,0
32800401978,0
32800401993,0
32959356297,0
32959356327,0
32959356354,0
32959356395,0
33152329381,0
33152329384,0
33152329388,0
33152329397,0
33394994061,0
33394994122,0
31609544288,0
31609544292,0
31627330986,0
31627330998,0
31627331011,0
31627331100,0
31838327157,0
31838327158,0
31741610593,0
31741610615,0
31964840668,0
31964840674,0
32081963797,0
32081963800,0
31964840695,0
31964840708,0
32081963810,0
32081963825,0
32119809206,0
32119809212,0
32475322387,0
32475322393,0
31609550514,0
31679748619,0
31679748623,0
31679748626,0
31679748633,0
31741610576,0
31741610598,0
31864009008,0
31864009009,0
31864009012,0
31864009021,0
31940985887,0
31940985902,0
32035472726,0
32035472736,0
32119809204,0
32119809209,0
32371920113,0
32277208453,0
32371920118,0
32371920120,0
32475322427,0
32584892554,0
32475322440,0
32584892561,0
32584892566,0
32584892575,0
32824260882,0
32824260889,0
32824260896,0
32824260912,0
33098951242,0
32919000144,0
33098951244,0
33098951247,0
33098951250,0
33098951254,0
33235481232,0
33235481247,0
31609550507,0
31609550515,0
31665695534,0
31665695543,0
31665695551,0
31665695591,0
31741610577,0
31741610599,0
31838357938,0
31838357961,0
31864009013,0
31864009022,0
31940985888,0
31940985903,0
32035472727,0
32035472737,0
32081963829,0
32081963846,0
32277208443,0
32277208454,0
31609544293,0
31627330987,0
31627330999,0
31627331012,0
31627331101,0
31679748629,0
31679748640,0
31741610594,0
31741610616,0
31964840669,0
31964840675,0
31964840681,0
31942845435,0
31964840696,0
31964840709,0
32081963811,0
32081963826,0
32119809207,0
32119809213,0
32334264380,0
32334264387,0
32475322407,0
32475322424,0
32505982290,0
32505982300,0
32505982440,0
32824260876,0
32824260881,0
32919000125,0
32919000126,0
32824260901,0
32824260911,0
32919000133,0
32919000142,0
32983659900,0
32983659920,0
33098951249,0
33098951253,0
33519679536,0
33519679537,0
33519679547,0
33519679623,0
31609544294,0
31627330988,0
31627331000,0
31627331013,0
31627331102,0
31679748630,0
31679748641,0
31741610595,0
31741610617,0
31838327163,0
31838327165,0
31942845430,0
31942845436,0
31964840697,0
31964840710,0
32081963812,0
32081963827,0
32475322377,0
32475322382,0
32475322388,0
32475322394,0
32475322408,0
32475322425,0
32584892552,0
32584892565,0
32584892574,0
32800401966,0
32800401972,0
32800401979,0
32800401994,0
32919000128,0
32919000143,0
32983659901,0
32983659921,0
33235481216,0
33235481231,0
33605702452,0
33605702454,0
33605702467,0
33605702543,0
31609544295,0
31627330989,0
31627331001,0
31627331014,0
31627331103,0
31679748631,0
31679748642,0
31741610596,0
31741610618,0
31964840670,0
31964840676,0
31964840682,0
31964840688,0
31964840698,0
31964840711,0
32081963813,0
32081963828,0
32119809208,0
32119809214,0
32334264381,0
32334264388,0
32475322409,0
32475322426,0
32584892553,0
32800401961,0
32800401964,0
32800401967,0
32800401973,0
32800401980,0
32800401995,0
33152329382,0
33152329385,0
33152329389,0
33152329398,0
33394994062,0
33394994123,0
33605702468,0
33605702544,0
31627330982,0
31679748617,0
31679748621,0
31627331019,0
31741610564,0
31741610572,0
31741610584,0
31741610607,0
31741610621,0
31964840673,0
31964840680,0
31964840684,0
31964840692,0
31964840704,0
31964840717,0
32081963819,0
32081963838,0
32119809211,0
32119809216,0
32475322391,0
32475322401,0
32475322418,0
32475322435,0
32714221233,0
32714221238,0
32714221242,0
32714221266,0
32714221285,0
32800401984,0
32800401999,0
32864097822,0
32864097828,0
33394994036,0
33394994039,0
33394994064,0
33394994125,0
33605702471,0
33605702547,0
31627330983,1
31627330993,1
31627331005,1
31627331020,1
31627331108,1
31679748635,1
31679748645,1
31741610608,1
31741610622,1
32081963799,1
32081963801,1
31964840705,1
31964840718,1
32081963820,1
32081963839,1
32371920112,1
32371920114,1
32800401959,1
32800401960,1
32800401963,1
32800401971,1
32824260905,1
32824260915,1
31665695523,0
31665695528,0
31665695536,0
31665695545,0
31665695555,0
31665695595,0
31741610585,0
31741610609,0
31838357947,0
31838357969,0
31864009018,0
31864009027,0
31940985894,0
31940985909,0
32035472732,0
32035472742,0
32119809205,0
32119809217,0
32334264391,0
32475322419,0
32475322436,0
32584892563,1
32584892568,1
32661871228,1
32661871231,1
32772191063,1
32772191069,1
32824260906,1
32824260916,1
32919000137,1
32919000147,1
32983659903,1
32983659923,1
33098951252,1
33098951256,1
33244585597,1
33244585605,1
33519679549,1
33519679625,1
31609550516,0
31609550528,0
31609550575,0
31609550783,0
31665695552,0
31665695592,0
31741610578,0
31741610600,0
31838357939,0
31838357962,0
31864009014,0
31864009023,0
31940985889,0
31940985904,0
32081963804,0
32081963830,0
32475322378,0
32475322383,0
32505982280,0
32505982283,0
32505982285,0
32505982291,0
32505982301,0
32505982441,0
32772191061,0
32772191067,0
31609550517,0
31609550529,0
31609550576,0
31609550784,0
31741610562,0
31741610568,0
31741610579,0
31741610601,0
31838357940,0
31838357963,0
31940985879,0
31940985883,0
31940985890,0
31940985905,0
32035472728,0
32035472738,0
32277208435,0
32277208438,0
32277208444,0
32277208455,0
32371920119,0
32371920121,0
32584892555,0
32584892567,0
32661871227,0
32661871230,0
31609550518,0
31609550530,0
31609550577,0
31609550785,0
31741610563,0
31741610569,0
31741610580,0
31741610602,0
31838357941,0
31838357964,0
31964840677,0
31964840689,0
31964840699,0
31964840712,0
32081963814,0
32081963831,0
32119809210,0
32119809215,0
32475322389,0
32475322396,0
32475322411,0
32475322428,0
32505982292,0
32505982302,0
32505982442,0
32824260877,0
32824260883,0
32824260890,0
32824260897,0
32824260902,0
32824260913,0
32919000134,0
32919000145,0
32983659902,0
32983659922,0
33152329386,0
33152329400,0
33394994063,0
33394994124,0
33605702469,0
33605702545,0
31609550519,0
31609550531,0
31609550578,0
31609550786,0
31838357923,0
31838357925,0
31838357928,0
31838357932,0
31838357942,0
31838357965,0
31864009015,0
31864009024,0
31940985891,0
31940985906,0
32035472729,0
32035472739,0
32081963832,0
32081963847,0
32277208445,0
32277208456,0
32475322397,0
32475322412,0
32475322429,0
32475322441,0
32800401962,0
32800401965,0
32800401969,0
32800401975,0
32800401982,0
32800401997,0
33244585591,0
33244585593,0
33244585595,0
33244585604,0
31627330984,0
31627330994,0
31627331021,0
31627331109,0
31679748636,0
31679748646,0
31838357933,0
31838357946,0
31942845425,0
31942845429,0
31964840685,0
31964840693,0
31964840706,0
31964840719,0
31609550520,0
31609550532,0
31609550579,0
31609550787,0
31665695553,0
31665695593,0
31741610581,0
31741610603,0
31838357943,0
31838357966,0
31864009016,0
31864009025,0
31940985892,0
31940985907,0
32035472730,0
32035472740,0
32277208436,0
32277208439,0
32277208446,0
32277208457,0
32475322398,0
32475322413,0
32475322430,0
32772191053,0
32475322442,0
32772191055,0
32772191057,0
32772191058,0
32824260891,0
32824260898,0
32824260903,0
32824260914,0
31665695524,0
31665695529,0
31665695537,0
31665695546,0
31665695556,0
31665695596,0
31741610586,0
31741610610,0
31838357948,0
31838357970,0
31940985880,0
31940985884,0
31940985895,0
31940985910,0
32035472733,0
32035472743,0
32081963840,0
32081963849,0
32475322386,0
32475322392,0
32475322402,0
32475322437,0
32772191054,0
32475322444,0
32772191056,0
32584892569,0
32584892576,0
32772191059,0
32772191064,0
32800401985,0
32800402000,0
31609550521,0
31609550533,0
31609550580,0
31609550788,0
31665695554,0
31665695594,0
31741610582,0
31741610604,0
31838357944,0
31838357967,0
31864009017,0
31864009026,0
31940985893,0
31940985908,0
32035472731,0
32035472741,0
32081963833,0
32081963848,0
32277208447,0
32277208458,0
32475322399,0
32475322414,0
32475322431,0
32584892556,0
32475322443,0
32584892562,0
32714221237,0
32714221241,0
32800401970,0
32800401976,0
32800401983,0
32800401998,0
33061959236,0
33061959237,0
33061959239,0
33061959241,0
33061959244,0
33061959248,0
33152329391,0
33152329401,0
31665695525,0
31665695547,0
31741610565,0
31741610573,0
31741610587,0
31741610611,0
31838357949,0
31838357971,0
31609550522,0
31609550534,0
31665695535,0
31665695544,0
31838357924,0
31838357945,0
31838357968,0
31297236725,0
31297236726,0
31297236730,0
31297236734,0
31297236740,0
31297236744,0
31297236750,0
31297236756,0
31297236761,0
31297236767,0
31297236773,0
31297236778,0
31297236782,0
31297236787,0
31297236792,0
31297236797,0
31297236802,0
31297236806,0
32021096759,0
32021096763,0
32021096768,0
32021096772,0
32021096776,0
32021096781,0
32021096784,0
32021096788,0
32021096792,0
32021096796,0
32021096800,0
32021096803,0
32021096809,0
32021096815,0
32021096833,0
32021096851,0
32021096869,0
32021096887,0
32021096906,0
32021096924,0
32021096939,0
32021096969,0
32021096986,0
32021097001,0
32021097017,0
32021097033,0
32021097049,0
32021097064,0
32021127598,0
32021127605,0
32021127616,0
32021127631,0
32021127648,0
32021127665,0
32021127682,0
32021127699,0
31467046483,0
31467046497,0
31467046512,0
31467046527,0
31467046541,0
31467046556,0
31467046571,0
31467046585,0
31467046596,0
31467046609,0
31467046623,0
31467046638,0
31467046653,0
31467046665,0
31467046675,0
31467046690,0
31467046705,0
31467046719,0
31467046732,0
31467046745,0
31467046760,0
31467046775,0
31467046790,0
31467046804,0
31467046818,0
31467046832,0
31467046845,0
31467046858,0
31467046872,0
31467046881,0
31467046889,0
31467046895,0
31609544304,0
31609544312,0
31609544326,0
31609544341,0
31609544356,0
31609544383,0
31609544397,0
31609544409,0
31609544422,0
31609544436,0
31467046484,0
31467046498,0
31467046513,0
31467046528,0
31467046542,0
31467046557,0
31467046572,0
31467046586,0
31467046597,0
31467046610,0
31467046624,0
31467046639,0
31467046654,0
31467046666,0
31467046676,0
31467046691,0
31467046706,0
31467046720,0
31467046733,0
31467046746,0
31467046761,0
31467046776,0
31467046791,0
31467046805,0
31609544305,0
31609544313,0
31609544327,0
31609544342,0
31609544357,0
31609544384,0
31609544423,0
31609544437,0
31609544451,0
31609544463,0
31609544476,0
31609544490,0
31609544503,0
31609544516,0
31609544528,0
31609544541,0
31609544553,0
31609544566,0
31609550538,0
31609550542,0
31609550549,0
31609550558,0
31609550583,0
31609550596,0
31609550609,0
31609550622,0
31609550635,0
31609550648,0
31609550660,0
31609550673,0
31609550686,0
31609550699,0
31609550711,0
31609550722,0
31609550733,0
31609550746,0
31609550758,0
31609550770,0
31609550789,0
31609550800,0
31627331025,0
31627331028,0
31627331035,0
31627331043,0
32021096817,1
32021096835,1
32021096853,1
32021096871,1
32021096889,1
32021096908,1
32021096940,1
32021096954,1
32021097003,1
32021097019,1
32021097035,1
32021097050,1
32021127595,1
32021127600,1
32021096854,0
32021096872,0
32021096890,0
32021096971,0
32021127586,0
32021097020,0
32021127591,0
32021127596,0
31297236721,0
31297236727,0
31297236731,0
31297236735,0
31297236741,0
31297236745,0
31297236751,0
31297236757,0
31297236762,0
31297236768,0
31297236774,0
31297236779,0
31297236783,0
31297236788,0
31297236793,0
31297236798,0
31297236803,0
31297236807,0
32021096760,0
32021096764,0
32021096769,0
32021096773,0
32021096777,0
32021096782,0
32021096785,0
32021096789,0
32021096793,0
32021096797,0
32021096804,0
32021096810,0
32021096818,0
32021096836,0
32021096855,0
32021096873,0
32021096891,0
32021096909,0
32021096925,0
32021096941,0
32021096955,0
32021096972,0
32021096988,0
32021097004,0
32021097021,0
32021097036,0
32021097051,0
32021097065,0
32021127601,0
32021127607,0
32021127618,0
32021127633,0
32021127650,0
32021127667,0
32021127684,0
32021127701,0
31297236722,0
31297236732,0
31297236736,0
31297236742,0
31297236746,0
31297236752,0
31297236758,0
31297236763,0
31297236769,0
31297236775,0
31297236780,0
31297236784,0
31297236789,0
31297236794,0
31297236799,0
31297236804,0
31297236808,0
32021096761,0
32021096765,0
32021096770,0
32021096774,0
32021096778,0
32021096783,0
32021096786,0
32021096790,0
32021096794,0
32021096798,0
32021096801,0
32021096805,0
32021096811,0
32021096819,0
32021096837,0
32021096856,0
32021096874,0
32021096892,0
32021096910,0
32021096926,0
32021096942,0
32021096956,0
32021096973,0
32021096989,0
32021097037,0
32021097052,0
32021097066,0
32021097078,0
32021127608,0
32021127619,0
32021127634,0
32021127651,0
32021127668,0
32021127685,0
32021127702,0
32021127714,0
31467046499,0
31467046514,0
31467046529,0
31467046543,0
31467046558,0
31467046573,0
31467046587,0
31467046598,0
31467046611,0
31467046625,0
31467046640,0
31467046655,0
31467046667,0
31467046677,0
31467046692,0
31467046707,0
31467046721,0
31467046734,0
31467046747,0
31467046762,0
31467046777,0
31467046792,0
31467046806,0
31467046819,0
31467046833,0
31467046846,0
31467046859,0
31467046882,0
31467046890,0
31609544314,0
31609544328,0
31609544343,0
31609544358,0
31609544372,0
31609544385,0
31609544424,0
31609544438,0
31609544464,0
31609544477,0
31609544491,0
31609544504,0
31609544517,0
31609544529,0
31609544542,0
31609544554,0
31609544567,0
31609544579,0
31227979351,0
31227979353,0
31227979355,0
31227979357,0
31227979359,0
31227979361,0
31227979363,0
31227979364,0
31261648909,0
31261648911,0
31261648913,0
31261648915,0
31261648917,0
31261648920,0
31261648922,0
31261648924,0
31261648926,0
31261648928,0
31261648930,0
31261648932,0
31261648934,0
31261648936,0
31261648938,0
31261648940,0
31261648942,0
31261648944,0
31261648946,0
31261648948,0
31261648950,0
31261648952,0
31261648954,0
31261648956,0
31261648958,0
31261648960,0
31261648963,0
31261648965,0
31261648967,0
31261648969,0
31261648972,0
31261648973,0
31261648974,0
31261648975,0
31261648976,0
31261648977,0
31261648978,0
31261648979,0
31261648980,0
31261648981,0
31261648982,0
31261648983,0
31261648984,0
31261648985,0
31261648986,0
31261648987,0
31261648988,0
31261648989,0
31261648990,0
31261648991,0
31261648992,0
31261648993,0
31261648994,0
31261648995,0
31270573889,0
31270573890,0
31270573891,0
31270573892,0
31270573893,0
31270573894,0
31270573895,0
31270573897,0
31270573898,0
31270573899,0
31297236737,0
31297236747,0
31297236753,0
31297236764,0
31297236770,0
31297236776,0
31297236795,0
31297236800,0
32021096762,0
32021096766,0
31467046473,0
31467046485,0
31467046500,0
31467046515,0
31467046530,0
31467046544,0
31467046559,0
31467046574,0
31467046588,0
31467046599,0
31467046612,0
31467046626,0
31467046641,0
31467046656,0
31467046668,0
31467046678,0
31467046693,0
31467046708,0
31467046722,0
31467046735,0
31467046748,0
31467046763,0
31467046778,0
31467046793,0
31467046807,0
31467046820,0
31467046834,0
31467046847,0
31467046860,0
31467046873,0
31467046883,0
31467046891,0
31609544315,0
31609544329,0
31609544344,0
31609544359,0
31609544373,0
31609544386,0
31609544398,0
31609544410,0
31609544425,0
31609544439,0
31609544452,0
31609544465,0
31609544478,0
31609544492,0
31609544505,0
31609544518,0
31609544530,0
31609544543,0
31609544555,0
31609544568,0
31609550539,0
31609550543,0
31609550550,0
31609550559,0
31609550584,0
31609550597,0
31609550610,0
31609550623,0
31609550636,0
31609550649,0
31609550661,0
31609550674,0
31609550687,0
31609550700,0
31609550712,0
31609550723,0
31609550734,0
31609550747,0
31609550771,0
31609550790,0
31609550801,0
31609550810,0
31467046457,0
31467046465,0
31467046474,0
31467046486,0
31467046501,0
31467046516,0
31467046545,0
31467046560,0
31467046575,0
31467046589,0
31467046600,0
31467046627,0
31467046642,0
31467046669,0
31467046679,0
31467046694,0
31467046749,0
31467046764,0
31467046779,0
31467046821,0
31467046835,0
31467046848,0
31467046861,0
31467046874,0
31467046884,0
31467046892,0
31609544316,0
31609544330,0
31609544345,0
31609544360,0
31609544374,0
31609544387,0
31609544399,0
31609544411,0
31609544426,0
31609544440,0
31609544453,0
31609544466,0
31609544479,0
31609544493,0
31609544506,0
31609544519,0
31609544531,0
31609544544,0
31609544556,0
31609544569,0
31609550540,0
31609550544,0
31609550551,0
31609550560,0
31609550585,0
31609550598,0
31609550611,0
31609550624,0
31609550637,0
31609550650,0
31609550662,0
31609550675,0
31609550688,0
31609550701,0
31609550713,0
31609550724,0
31609550735,0
31609550748,0
31609550759,0
31609550772,0
31609550791,0
31609550802,0
31609550811,0
31609550817,0
31627331036,0
31627331044,0
31627331052,0
31627331061,0
32021096822,0
32021096840,0
32021096859,0
32021096877,0
32021096895,0
32021096913,0
32021096929,0
32021096945,0
32021096959,0
32021096976,0
32021096992,0
32021097007,0
32021097023,0
32021097040,0
32021097055,0
32021097069,0
32021127610,0
32021127621,0
32021127637,0
32021127654,0
32021127671,0
32021127688,0
32021127705,0
32021127716,0
32021127724,0
32021127731,0
31467046475,0
31467046487,0
31467046502,0
31467046517,0
31467046531,0
31467046546,0
31467046561,0
31467046576,0
31467046590,0
31467046601,0
31467046613,0
31467046628,0
31467046643,0
31467046657,0
31467046670,0
31467046680,0
31467046695,0
31467046709,0
31467046723,0
31467046736,0
31467046750,0
31467046765,0
31467046780,0
31467046794,0
31467046808,0
31467046822,0
31467046836,0
31467046849,0
31467046862,0
31467046875,0
31467046885,0
31467046893,0
31609544302,0
31609544317,0
31609544331,0
31609544346,0
31609544361,0
31609544375,0
31609544388,0
31609544400,0
31609544412,0
31609544427,0
31609544441,0
31609544454,0
31609544467,0
31609544480,0
31609544494,0
31609544507,0
31609544520,0
31609544532,0
31609544557,0
31609544570,0
31609550541,0
31609550545,0
31609544590,0
31609544593,0
31609550586,0
31609550599,0
31609550612,0
31609550625,0
31609550663,0
31609550676,0
31609550689,0
31609550702,0
31609550714,0
31609550725,0
31609550736,0
31609550749,0
31609550760,0
31609550773,0
31609550792,0
31609550803,0
31467046461,0
31467046466,0
31467046476,0
31467046488,0
31467046503,0
31467046518,0
31467046532,0
31467046547,0
31467046562,0
31467046577,0
31467046602,0
31467046614,0
31467046629,0
31467046644,0
31467046658,0
31467046681,0
31467046696,0
31467046710,0
31467046724,0
31467046737,0
31467046751,0
31467046766,0
31467046781,0
31467046795,0
31467046809,0
31467046823,0
31467046837,0
31467046850,0
31467046863,0
31467046876,0
31467046886,0
31467046894,0
31609544318,0
31609544332,0
31609544347,0
31609544362,0
31609544376,0
31609544389,0
31609544401,0
31609544413,0
31609544428,0
31609544442,0
31609544455,0
31609544468,0
31609544481,0
31609544495,0
31609544508,0
31609544521,0
31609544533,0
31609544545,0
31609544558,0
31609544571,0
31609544580,0
31609544587,0
31609550552,0
31609550561,0
31609550587,0
31609550600,0
31609550613,0
31609550626,0
31609550638,0
31609550651,0
31609550664,0
31609550677,0
31609550690,0
31609550703,0
31609550715,0
31609550726,0
31609550737,0
31609550750,0
31609550761,0
31609550774,0
31609550793,0
31609550804,0
31609550812,0
31609550818,0
31627331037,0
31627331045,0
31627331053,0
31627331062,0
31627331069,0
31627331076,0
31627331082,0
31627331087,0
31664904278,0
31664904281,0
31664904288,0
31664904295,0
31664904302,0
31664904309,0
31664904316,0
31664904322,0
31664904328,0
31664904333,0
31664904340,0
31664904347,0
31665695559,0
31665695563,0
31665695569,0
31665695574,0
31665695579,0
31665695586,0
31665695597,0
31665695601,0
31665695603,0
31665695605,0
31467046489,0
31467046504,0
31467046519,0
31467046533,0
31467046548,0
31467046563,0
31467046578,0
31467046591,0
31467046603,0
31467046615,0
31467046630,0
31467046645,0
31467046659,0
31467046682,0
31467046697,0
31467046711,0
31467046725,0
31467046752,0
31467046767,0
31467046782,0
31467046796,0
31467046810,0
31467046824,0
31467046838,0
31467046851,0
31467046864,0
31609544319,0
31609544333,0
31609544348,0
31609544363,0
31609544390,0
31609544402,0
31609544414,0
31609544429,0
31609544443,0
31609544456,0
31609544469,0
31609544482,0
31609544496,0
31609544509,0
31609544522,0
31609544534,0
31609544546,0
31609544559,0
31609544572,0
31609544581,0
31609550546,0
31609550553,0
31609550562,0
31609550588,0
31609550601,0
31609550614,0
31609550627,0
31609550639,0
31609550652,0
31609550665,0
31609550678,0
31609550691,0
31609550704,0
31609550716,0
31609550727,0
31609550738,0
31609550751,0
31609550762,0
31609550775,0
31609550794,0
31627331023,0
31627331026,0
31627331029,0
31627331038,0
31627331046,0
31627331054,0
31627331063,0
31627331070,0
31627331077,0
31627331083,0
31664904277,0
31664904279,0
31664904282,0
31664904289,0
31664904296,0
31664904303,0
31664904310,0
31664904317,0
31664904323,0
31664904329,0
31664904334,0
31664904341,0
31664904348,0
31664904354,0
31665695564,0
31665695570,0
31665695575,0
31665695580,0
31665695587,0
31665695598,0
31665695606,0
31665695609,0
31467046467,0
31467046477,0
31467046490,0
31467046505,0
31467046520,0
31467046534,0
31467046549,0
31467046564,0
31467046579,0
31467046604,0
31467046616,0
31467046631,0
31467046646,0
31467046660,0
31467046671,0
31467046683,0
31467046698,0
31467046712,0
31467046726,0
31467046738,0
31467046753,0
31467046768,0
31467046783,0
31467046797,0
31467046811,0
31467046825,0
31467046839,0
31467046852,0
31467046865,0
31467046877,0
31609544300,0
31609544301,0
31609544303,0
31609544306,0
